"","station","parameter","time","value","unit","qaqc_flag_id"
"11045","FRK","pH",2021-04-26 01:00:00,8.09,"pH Units","G"
"11046","FRK","pH",2021-04-26 01:15:00,8.09,"pH Units","G"
"11047","FRK","pH",2021-04-26 01:30:00,8.09,"pH Units","G"
"11048","FRK","pH",2021-04-26 01:45:00,8.08,"pH Units","G"
"11049","FRK","pH",2021-04-26 02:00:00,8.06,"pH Units","G"
"11050","FRK","pH",2021-04-26 02:15:00,8.06,"pH Units","G"
"11051","FRK","pH",2021-04-26 02:30:00,8.06,"pH Units","G"
"11052","FRK","pH",2021-04-26 02:45:00,8.05,"pH Units","G"
"11053","FRK","pH",2021-04-26 03:00:00,8.04,"pH Units","G"
"11054","FRK","pH",2021-04-26 03:15:00,8.06,"pH Units","G"
"11055","FRK","pH",2021-04-26 03:30:00,8.07,"pH Units","G"
"11056","FRK","pH",2021-04-26 03:45:00,8.06,"pH Units","G"
"11057","FRK","pH",2021-04-26 04:00:00,8.05,"pH Units","G"
"11058","FRK","pH",2021-04-26 04:15:00,8.06,"pH Units","G"
"11059","FRK","pH",2021-04-26 04:30:00,8.05,"pH Units","G"
"11060","FRK","pH",2021-04-26 04:45:00,8.04,"pH Units","G"
"11061","FRK","pH",2021-04-26 05:00:00,8.07,"pH Units","G"
"11062","FRK","pH",2021-04-26 05:15:00,8.08,"pH Units","G"
"11063","FRK","pH",2021-04-26 05:30:00,8.07,"pH Units","G"
"11064","FRK","pH",2021-04-26 05:45:00,8.06,"pH Units","G"
"11065","FRK","pH",2021-04-26 06:00:00,8.05,"pH Units","G"
"11066","FRK","pH",2021-04-26 06:15:00,8.04,"pH Units","G"
"11067","FRK","pH",2021-04-26 06:30:00,8.05,"pH Units","G"
"11068","FRK","pH",2021-04-26 06:45:00,8.06,"pH Units","G"
"11069","FRK","pH",2021-04-26 07:00:00,8.08,"pH Units","G"
"11070","FRK","pH",2021-04-26 07:15:00,8.12,"pH Units","G"
"11071","FRK","pH",2021-04-26 07:30:00,8.14,"pH Units","G"
"11072","FRK","pH",2021-04-26 07:45:00,8.16,"pH Units","G"
"11073","FRK","pH",2021-04-26 08:00:00,8.17,"pH Units","G"
"11074","FRK","pH",2021-04-26 08:15:00,8.18,"pH Units","G"
"11075","FRK","pH",2021-04-26 08:30:00,8.2,"pH Units","G"
"11076","FRK","pH",2021-04-26 08:45:00,8.22,"pH Units","G"
"11077","FRK","pH",2021-04-26 09:00:00,8.24,"pH Units","G"
"11078","FRK","pH",2021-04-26 09:15:00,8.24,"pH Units","G"
"11079","FRK","pH",2021-04-26 09:30:00,8.22,"pH Units","G"
"11080","FRK","pH",2021-04-26 09:45:00,8.2,"pH Units","G"
"11081","FRK","pH",2021-04-26 10:00:00,8.2,"pH Units","G"
"11082","FRK","pH",2021-04-26 10:15:00,8.2,"pH Units","G"
"11083","FRK","pH",2021-04-26 10:30:00,8.23,"pH Units","G"
"11084","FRK","pH",2021-04-26 10:45:00,8.26,"pH Units","G"
"11085","FRK","pH",2021-04-26 11:00:00,8.27,"pH Units","G"
"11086","FRK","pH",2021-04-26 11:15:00,8.27,"pH Units","G"
"11087","FRK","pH",2021-04-26 11:30:00,8.26,"pH Units","G"
"11088","FRK","pH",2021-04-26 11:45:00,8.28,"pH Units","G"
"11089","FRK","pH",2021-04-26 12:00:00,8.3,"pH Units","G"
"11090","FRK","pH",2021-04-26 12:15:00,8.33,"pH Units","G"
"11091","FRK","pH",2021-04-26 12:30:00,8.38,"pH Units","G"
"11092","FRK","pH",2021-04-26 12:45:00,8.37,"pH Units","G"
"11093","FRK","pH",2021-04-26 13:00:00,8.4,"pH Units","G"
"11094","FRK","pH",2021-04-26 13:15:00,8.4,"pH Units","G"
"11095","FRK","pH",2021-04-26 13:30:00,8.4,"pH Units","G"
"11096","FRK","pH",2021-04-26 13:45:00,8.41,"pH Units","G"
"11097","FRK","pH",2021-04-26 14:00:00,8.43,"pH Units","G"
"11098","FRK","pH",2021-04-26 14:15:00,8.44,"pH Units","G"
"11099","FRK","pH",2021-04-26 14:30:00,8.45,"pH Units","G"
"11100","FRK","pH",2021-04-26 14:45:00,8.44,"pH Units","G"
"11101","FRK","pH",2021-04-26 15:00:00,8.42,"pH Units","G"
"11102","FRK","pH",2021-04-26 15:15:00,8.4,"pH Units","G"
"11103","FRK","pH",2021-04-26 15:30:00,8.36,"pH Units","G"
"11104","FRK","pH",2021-04-26 15:45:00,8.3,"pH Units","G"
"11105","FRK","pH",2021-04-26 16:00:00,8.23,"pH Units","G"
"11106","FRK","pH",2021-04-26 16:15:00,8.21,"pH Units","G"
"11107","FRK","pH",2021-04-26 16:30:00,8.2,"pH Units","G"
"11108","FRK","pH",2021-04-26 16:45:00,8.19,"pH Units","G"
"11109","FRK","pH",2021-04-26 17:00:00,8.2,"pH Units","G"
"11110","FRK","pH",2021-04-26 17:15:00,8.2,"pH Units","G"
"11111","FRK","pH",2021-04-26 17:30:00,8.21,"pH Units","G"
"11112","FRK","pH",2021-04-26 17:45:00,8.22,"pH Units","G"
"11113","FRK","pH",2021-04-26 18:00:00,8.24,"pH Units","G"
"11114","FRK","pH",2021-04-26 18:15:00,8.24,"pH Units","G"
"11115","FRK","pH",2021-04-26 18:30:00,8.26,"pH Units","G"
"11116","FRK","pH",2021-04-26 18:45:00,8.27,"pH Units","G"
"11117","FRK","pH",2021-04-26 19:00:00,8.31,"pH Units","G"
"11118","FRK","pH",2021-04-26 19:15:00,8.34,"pH Units","G"
"11119","FRK","pH",2021-04-26 19:30:00,8.37,"pH Units","G"
"11120","FRK","pH",2021-04-26 19:45:00,8.39,"pH Units","G"
"11121","FRK","pH",2021-04-26 20:00:00,8.42,"pH Units","G"
"11122","FRK","pH",2021-04-26 20:15:00,8.45,"pH Units","G"
"11123","FRK","pH",2021-04-26 20:30:00,8.45,"pH Units","G"
"11124","FRK","pH",2021-04-26 20:45:00,8.44,"pH Units","G"
"11125","FRK","pH",2021-04-26 21:00:00,8.44,"pH Units","G"
"11126","FRK","pH",2021-04-26 21:15:00,8.43,"pH Units","G"
"11127","FRK","pH",2021-04-26 21:30:00,8.42,"pH Units","G"
"11128","FRK","pH",2021-04-26 21:45:00,8.42,"pH Units","G"
"11129","FRK","pH",2021-04-26 22:00:00,8.42,"pH Units","G"
"11130","FRK","pH",2021-04-26 22:15:00,8.41,"pH Units","G"
"11131","FRK","pH",2021-04-26 22:30:00,8.4,"pH Units","G"
"11132","FRK","pH",2021-04-26 22:45:00,8.4,"pH Units","G"
"11133","FRK","pH",2021-04-26 23:00:00,8.4,"pH Units","G"
"11134","FRK","pH",2021-04-26 23:15:00,8.38,"pH Units","G"
"11135","FRK","pH",2021-04-26 23:30:00,8.37,"pH Units","G"
"11136","FRK","pH",2021-04-26 23:45:00,8.31,"pH Units","G"
"11137","FRK","pH",2021-04-27 00:00:00,8.25,"pH Units","G"
"11138","FRK","pH",2021-04-27 00:15:00,8.2,"pH Units","G"
"11139","FRK","pH",2021-04-27 00:30:00,8.17,"pH Units","G"
"11140","FRK","pH",2021-04-27 00:45:00,8.15,"pH Units","G"
"11141","FRK","pH",2021-04-27 01:00:00,8.1,"pH Units","G"
"11142","FRK","pH",2021-04-27 01:15:00,8.08,"pH Units","G"
"11143","FRK","pH",2021-04-27 01:30:00,8.08,"pH Units","G"
"11144","FRK","pH",2021-04-27 01:45:00,8.08,"pH Units","G"
"11145","FRK","pH",2021-04-27 02:00:00,8.09,"pH Units","G"
"11146","FRK","pH",2021-04-27 02:15:00,8.12,"pH Units","G"
"11147","FRK","pH",2021-04-27 02:30:00,8.1,"pH Units","G"
"11148","FRK","pH",2021-04-27 02:45:00,8.12,"pH Units","G"
"11149","FRK","pH",2021-04-27 03:00:00,8.12,"pH Units","G"
"11150","FRK","pH",2021-04-27 03:15:00,8.11,"pH Units","G"
"11151","FRK","pH",2021-04-27 03:30:00,8.11,"pH Units","G"
"11152","FRK","pH",2021-04-27 03:45:00,8.12,"pH Units","G"
"11153","FRK","pH",2021-04-27 04:00:00,8.12,"pH Units","G"
"11154","FRK","pH",2021-04-27 04:15:00,8.12,"pH Units","G"
"11155","FRK","pH",2021-04-27 04:30:00,8.11,"pH Units","G"
"11156","FRK","pH",2021-04-27 04:45:00,8.09,"pH Units","G"
"11157","FRK","pH",2021-04-27 05:00:00,8.07,"pH Units","G"
"11158","FRK","pH",2021-04-27 05:15:00,8.06,"pH Units","G"
"11159","FRK","pH",2021-04-27 05:30:00,8.07,"pH Units","G"
"11160","FRK","pH",2021-04-27 05:45:00,8.09,"pH Units","G"
"11161","FRK","pH",2021-04-27 06:00:00,8.11,"pH Units","G"
"11162","FRK","pH",2021-04-27 06:15:00,8.11,"pH Units","G"
"11163","FRK","pH",2021-04-27 06:30:00,8.11,"pH Units","G"
"11164","FRK","pH",2021-04-27 06:45:00,8.11,"pH Units","G"
"11165","FRK","pH",2021-04-27 07:00:00,8.12,"pH Units","G"
"11166","FRK","pH",2021-04-27 07:15:00,8.11,"pH Units","G"
"11167","FRK","pH",2021-04-27 07:30:00,8.11,"pH Units","G"
"11168","FRK","pH",2021-04-27 07:45:00,8.11,"pH Units","G"
"11169","FRK","pH",2021-04-27 08:00:00,8.12,"pH Units","G"
"11170","FRK","pH",2021-04-27 08:15:00,8.12,"pH Units","G"
"11171","FRK","pH",2021-04-27 08:30:00,8.12,"pH Units","G"
"11172","FRK","pH",2021-04-27 08:45:00,8.12,"pH Units","G"
"11173","FRK","pH",2021-04-27 09:00:00,8.13,"pH Units","G"
"11174","FRK","pH",2021-04-27 09:15:00,8.13,"pH Units","G"
"11175","FRK","pH",2021-04-27 09:30:00,8.14,"pH Units","G"
"11176","FRK","pH",2021-04-27 09:45:00,8.15,"pH Units","G"
"11177","FRK","pH",2021-04-27 10:00:00,8.17,"pH Units","G"
"11178","FRK","pH",2021-04-27 10:15:00,8.2,"pH Units","G"
"11179","FRK","pH",2021-04-27 10:30:00,8.22,"pH Units","G"
"11180","FRK","pH",2021-04-27 10:45:00,8.24,"pH Units","G"
"11181","FRK","pH",2021-04-27 11:00:00,8.25,"pH Units","G"
"11182","FRK","pH",2021-04-27 11:15:00,8.27,"pH Units","G"
"11183","FRK","pH",2021-04-27 11:30:00,8.28,"pH Units","G"
"11184","FRK","pH",2021-04-27 11:45:00,8.3,"pH Units","G"
"11185","FRK","pH",2021-04-27 12:00:00,8.32,"pH Units","G"
"11186","FRK","pH",2021-04-27 12:15:00,8.34,"pH Units","G"
"11187","FRK","pH",2021-04-27 12:30:00,8.36,"pH Units","G"
"11188","FRK","pH",2021-04-27 12:45:00,8.37,"pH Units","G"
"11189","FRK","pH",2021-04-27 13:00:00,8.38,"pH Units","G"
"11190","FRK","pH",2021-04-27 13:15:00,8.4,"pH Units","G"
"11191","FRK","pH",2021-04-27 13:30:00,8.42,"pH Units","G"
"11192","FRK","pH",2021-04-27 13:45:00,8.43,"pH Units","G"
"11193","FRK","pH",2021-04-27 14:00:00,8.45,"pH Units","G"
"11194","FRK","pH",2021-04-27 14:15:00,8.47,"pH Units","G"
"11195","FRK","pH",2021-04-27 14:30:00,8.49,"pH Units","G"
"11196","FRK","pH",2021-04-27 14:45:00,8.52,"pH Units","G"
"11197","FRK","pH",2021-04-27 15:00:00,8.55,"pH Units","G"
"11198","FRK","pH",2021-04-27 15:15:00,8.58,"pH Units","G"
"11199","FRK","pH",2021-04-27 15:30:00,8.6,"pH Units","G"
"11200","FRK","pH",2021-04-27 15:45:00,8.61,"pH Units","G"
"11201","FRK","pH",2021-04-27 16:00:00,8.6,"pH Units","G"
"11202","FRK","pH",2021-04-27 16:15:00,8.56,"pH Units","G"
"11203","FRK","pH",2021-04-27 16:30:00,8.46,"pH Units","G"
"11204","FRK","pH",2021-04-27 16:45:00,8.4,"pH Units","G"
"11205","FRK","pH",2021-04-27 17:00:00,8.36,"pH Units","G"
"11206","FRK","pH",2021-04-27 17:15:00,8.36,"pH Units","G"
"11207","FRK","pH",2021-04-27 17:30:00,8.35,"pH Units","G"
"11208","FRK","pH",2021-04-27 17:45:00,8.35,"pH Units","G"
"11209","FRK","pH",2021-04-27 18:00:00,8.34,"pH Units","G"
"11210","FRK","pH",2021-04-27 18:15:00,8.33,"pH Units","G"
"11211","FRK","pH",2021-04-27 18:30:00,8.33,"pH Units","G"
"11212","FRK","pH",2021-04-27 18:45:00,8.33,"pH Units","G"
"11213","FRK","pH",2021-04-27 19:00:00,8.34,"pH Units","G"
"11214","FRK","pH",2021-04-27 19:15:00,8.35,"pH Units","G"
"11215","FRK","pH",2021-04-27 19:30:00,8.4,"pH Units","G"
"11216","FRK","pH",2021-04-27 19:45:00,8.45,"pH Units","G"
"11217","FRK","pH",2021-04-27 20:00:00,8.53,"pH Units","G"
"11218","FRK","pH",2021-04-27 20:15:00,8.58,"pH Units","G"
"11219","FRK","pH",2021-04-27 20:30:00,8.57,"pH Units","G"
"11220","FRK","pH",2021-04-27 20:45:00,8.54,"pH Units","G"
"11221","FRK","pH",2021-04-27 21:00:00,8.52,"pH Units","G"
"11222","FRK","pH",2021-04-27 21:15:00,8.51,"pH Units","G"
"11223","FRK","pH",2021-04-27 21:30:00,8.5,"pH Units","G"
"11224","FRK","pH",2021-04-27 21:45:00,8.49,"pH Units","G"
"11225","FRK","pH",2021-04-27 22:00:00,8.49,"pH Units","G"
"11226","FRK","pH",2021-04-27 22:15:00,8.49,"pH Units","G"
"11227","FRK","pH",2021-04-27 22:30:00,8.49,"pH Units","G"
"11228","FRK","pH",2021-04-27 22:45:00,8.48,"pH Units","G"
"11229","FRK","pH",2021-04-27 23:00:00,8.48,"pH Units","G"
"11230","FRK","pH",2021-04-27 23:15:00,8.47,"pH Units","G"
"11231","FRK","pH",2021-04-27 23:30:00,8.46,"pH Units","G"
"11232","FRK","pH",2021-04-27 23:45:00,8.45,"pH Units","G"
"11233","FRK","pH",2021-04-28 00:00:00,8.44,"pH Units","G"
"11234","FRK","pH",2021-04-28 00:15:00,8.46,"pH Units","G"
"11235","FRK","pH",2021-04-28 00:30:00,8.48,"pH Units","G"
"11236","FRK","pH",2021-04-28 00:45:00,8.48,"pH Units","G"
"11237","FRK","pH",2021-04-28 01:00:00,8.46,"pH Units","G"
"11238","FRK","pH",2021-04-28 01:15:00,8.29,"pH Units","G"
"11239","FRK","pH",2021-04-28 01:30:00,8.21,"pH Units","G"
"11240","FRK","pH",2021-04-28 01:45:00,8.17,"pH Units","G"
"11241","FRK","pH",2021-04-28 02:00:00,8.13,"pH Units","G"
"11242","FRK","pH",2021-04-28 02:15:00,8.08,"pH Units","G"
"11243","FRK","pH",2021-04-28 02:30:00,8.06,"pH Units","G"
"11244","FRK","pH",2021-04-28 02:45:00,8.06,"pH Units","G"
"11245","FRK","pH",2021-04-28 03:00:00,8.08,"pH Units","G"
"11246","FRK","pH",2021-04-28 03:15:00,8.09,"pH Units","G"
"11247","FRK","pH",2021-04-28 03:30:00,8.11,"pH Units","G"
"11248","FRK","pH",2021-04-28 03:45:00,8.11,"pH Units","G"
"11249","FRK","pH",2021-04-28 04:00:00,8.12,"pH Units","G"
"11250","FRK","pH",2021-04-28 04:15:00,8.11,"pH Units","G"
"11251","FRK","pH",2021-04-28 04:30:00,8.1,"pH Units","G"
"11252","FRK","pH",2021-04-28 04:45:00,8.1,"pH Units","G"
"11253","FRK","pH",2021-04-28 05:00:00,8.09,"pH Units","G"
"11254","FRK","pH",2021-04-28 05:15:00,8.07,"pH Units","G"
"11255","FRK","pH",2021-04-28 05:30:00,8.06,"pH Units","G"
"11256","FRK","pH",2021-04-28 05:45:00,8.06,"pH Units","G"
"11257","FRK","pH",2021-04-28 06:00:00,8.1,"pH Units","G"
"11258","FRK","pH",2021-04-28 06:15:00,8.1,"pH Units","G"
"11259","FRK","pH",2021-04-28 06:30:00,8.1,"pH Units","G"
"11260","FRK","pH",2021-04-28 06:45:00,8.08,"pH Units","G"
"11261","FRK","pH",2021-04-28 07:00:00,8.06,"pH Units","G"
"11262","FRK","pH",2021-04-28 07:15:00,8.06,"pH Units","G"
"11263","FRK","pH",2021-04-28 07:30:00,8.13,"pH Units","G"
"11264","FRK","pH",2021-04-28 07:45:00,8.2,"pH Units","G"
"11265","FRK","pH",2021-04-28 08:00:00,8.26,"pH Units","G"
"11266","FRK","pH",2021-04-28 08:15:00,8.3,"pH Units","G"
"11267","FRK","pH",2021-04-28 08:30:00,8.32,"pH Units","G"
"11268","FRK","pH",2021-04-28 08:45:00,8.34,"pH Units","G"
"11269","FRK","pH",2021-04-28 09:00:00,8.37,"pH Units","G"
"11270","FRK","pH",2021-04-28 09:15:00,8.4,"pH Units","G"
"11271","FRK","pH",2021-04-28 09:30:00,8.42,"pH Units","G"
"11272","FRK","pH",2021-04-28 09:45:00,8.43,"pH Units","G"
"11273","FRK","pH",2021-04-28 10:00:00,8.45,"pH Units","G"
"11274","FRK","pH",2021-04-28 10:15:00,8.42,"pH Units","G"
"11275","FRK","pH",2021-04-28 10:30:00,8.42,"pH Units","G"
"11276","FRK","pH",2021-04-28 10:45:00,8.41,"pH Units","G"
"11277","FRK","pH",2021-04-28 11:00:00,8.41,"pH Units","G"
"11278","FRK","pH",2021-04-28 11:15:00,8.42,"pH Units","G"
"11279","FRK","pH",2021-04-28 11:30:00,8.43,"pH Units","G"
"11280","FRK","pH",2021-04-28 11:45:00,8.44,"pH Units","G"
"11281","FRK","pH",2021-04-28 12:00:00,8.44,"pH Units","G"
"11282","FRK","pH",2021-04-28 12:15:00,8.43,"pH Units","G"
"11283","FRK","pH",2021-04-28 12:30:00,8.44,"pH Units","G"
"11284","FRK","pH",2021-04-28 12:45:00,8.44,"pH Units","G"
"11285","FRK","pH",2021-04-28 13:00:00,8.43,"pH Units","G"
"11286","FRK","pH",2021-04-28 13:15:00,8.42,"pH Units","G"
"11287","FRK","pH",2021-04-28 13:30:00,8.4,"pH Units","G"
"11288","FRK","pH",2021-04-28 13:45:00,8.46,"pH Units","G"
"11289","FRK","pH",2021-04-28 14:00:00,8.45,"pH Units","G"
"11290","FRK","pH",2021-04-28 14:15:00,8.48,"pH Units","G"
"11291","FRK","pH",2021-04-28 14:30:00,8.54,"pH Units","G"
"11292","FRK","pH",2021-04-28 14:45:00,8.6,"pH Units","G"
"11293","FRK","pH",2021-04-28 15:00:00,8.64,"pH Units","G"
"11294","FRK","pH",2021-04-28 15:15:00,8.66,"pH Units","G"
"11295","FRK","pH",2021-04-28 15:30:00,8.65,"pH Units","G"
"11296","FRK","pH",2021-04-28 15:45:00,8.66,"pH Units","G"
"11297","FRK","pH",2021-04-28 16:00:00,8.63,"pH Units","G"
"11298","FRK","pH",2021-04-28 16:15:00,8.63,"pH Units","G"
"11299","FRK","pH",2021-04-28 16:30:00,8.63,"pH Units","G"
"11300","FRK","pH",2021-04-28 16:45:00,8.64,"pH Units","G"
"11301","FRK","pH",2021-04-28 17:00:00,8.6,"pH Units","G"
"11302","FRK","pH",2021-04-28 17:15:00,8.58,"pH Units","G"
"11303","FRK","pH",2021-04-28 17:30:00,8.57,"pH Units","G"
"11304","FRK","pH",2021-04-28 17:45:00,8.44,"pH Units","G"
"11305","FRK","pH",2021-04-28 18:00:00,8.4,"pH Units","G"
"11306","FRK","pH",2021-04-28 18:15:00,8.39,"pH Units","G"
"11307","FRK","pH",2021-04-28 18:30:00,8.38,"pH Units","G"
"11308","FRK","pH",2021-04-28 18:45:00,8.37,"pH Units","G"
"11309","FRK","pH",2021-04-28 19:00:00,8.35,"pH Units","G"
"11310","FRK","pH",2021-04-28 19:15:00,8.34,"pH Units","G"
"11311","FRK","pH",2021-04-28 19:30:00,8.33,"pH Units","G"
"11312","FRK","pH",2021-04-28 19:45:00,8.36,"pH Units","G"
"11313","FRK","pH",2021-04-28 20:00:00,8.4,"pH Units","G"
"11314","FRK","pH",2021-04-28 20:15:00,8.5,"pH Units","G"
"11315","FRK","pH",2021-04-28 20:30:00,8.57,"pH Units","G"
"11316","FRK","pH",2021-04-28 20:45:00,8.57,"pH Units","G"
"11317","FRK","pH",2021-04-28 21:00:00,8.61,"pH Units","G"
"11318","FRK","pH",2021-04-28 21:15:00,8.66,"pH Units","G"
"11319","FRK","pH",2021-04-28 21:30:00,8.69,"pH Units","G"
"11320","FRK","pH",2021-04-28 21:45:00,8.7,"pH Units","G"
"11321","FRK","pH",2021-04-28 22:00:00,8.69,"pH Units","G"
"11322","FRK","pH",2021-04-28 22:15:00,8.69,"pH Units","G"
"11323","FRK","pH",2021-04-28 22:30:00,8.68,"pH Units","G"
"11324","FRK","pH",2021-04-28 22:45:00,8.66,"pH Units","G"
"11325","FRK","pH",2021-04-28 23:00:00,8.65,"pH Units","G"
"11326","FRK","pH",2021-04-28 23:15:00,8.64,"pH Units","G"
"11327","FRK","pH",2021-04-28 23:30:00,8.63,"pH Units","G"
"11328","FRK","pH",2021-04-28 23:45:00,8.61,"pH Units","G"
"11329","FRK","pH",2021-04-29 00:45:00,8.62,"pH Units","G"
"11330","FRK","pH",2021-04-29 00:00:00,8.61,"pH Units","G"
"11331","FRK","pH",2021-04-29 00:15:00,8.62,"pH Units","G"
"11332","FRK","pH",2021-04-29 00:30:00,8.63,"pH Units","G"
"11333","FRK","pH",2021-04-29 01:00:00,8.57,"pH Units","G"
"11334","FRK","pH",2021-04-29 01:15:00,8.54,"pH Units","G"
"11335","FRK","pH",2021-04-29 01:30:00,8.45,"pH Units","G"
"11336","FRK","pH",2021-04-29 01:45:00,8.43,"pH Units","G"
"11337","FRK","pH",2021-04-29 02:00:00,8.28,"pH Units","G"
"11338","FRK","pH",2021-04-29 02:15:00,8.19,"pH Units","G"
"11339","FRK","pH",2021-04-29 02:30:00,8.08,"pH Units","G"
"11340","FRK","pH",2021-04-29 02:45:00,8.05,"pH Units","G"
"11341","FRK","pH",2021-04-29 03:00:00,8.05,"pH Units","G"
"11342","FRK","pH",2021-04-29 03:15:00,8.06,"pH Units","G"
"11343","FRK","pH",2021-04-29 03:30:00,8.06,"pH Units","G"
"11344","FRK","pH",2021-04-29 03:45:00,8.08,"pH Units","G"
"11345","FRK","pH",2021-04-29 04:00:00,8.09,"pH Units","G"
"11346","FRK","pH",2021-04-29 04:15:00,8.1,"pH Units","G"
"11347","FRK","pH",2021-04-29 04:30:00,8.1,"pH Units","G"
"11348","FRK","pH",2021-04-29 04:45:00,8.1,"pH Units","G"
"11349","FRK","pH",2021-04-29 05:00:00,8.09,"pH Units","G"
"11350","FRK","pH",2021-04-29 05:15:00,8.09,"pH Units","G"
"11351","FRK","pH",2021-04-29 05:30:00,8.08,"pH Units","G"
"11352","FRK","pH",2021-04-29 05:45:00,8.06,"pH Units","G"
"11353","FRK","pH",2021-04-29 06:00:00,8.05,"pH Units","G"
"11354","FRK","pH",2021-04-29 06:15:00,8.01,"pH Units","G"
"11355","FRK","pH",2021-04-29 06:30:00,8.07,"pH Units","G"
"11356","FRK","pH",2021-04-29 06:45:00,8.09,"pH Units","G"
"11357","FRK","pH",2021-04-29 07:00:00,8.1,"pH Units","G"
"11358","FRK","pH",2021-04-29 07:15:00,8.09,"pH Units","G"
"11359","FRK","pH",2021-04-29 07:30:00,8.08,"pH Units","G"
"11360","FRK","pH",2021-04-29 07:45:00,8.11,"pH Units","G"
"11361","FRK","pH",2021-04-29 08:00:00,8.2,"pH Units","G"
"11362","FRK","pH",2021-04-29 08:15:00,8.24,"pH Units","G"
"11363","FRK","pH",2021-04-29 08:30:00,8.29,"pH Units","G"
"11364","FRK","pH",2021-04-29 08:45:00,8.29,"pH Units","G"
"11365","FRK","pH",2021-04-29 09:00:00,8.32,"pH Units","G"
"11366","FRK","pH",2021-04-29 09:15:00,8.35,"pH Units","G"
"11367","FRK","pH",2021-04-29 09:30:00,8.39,"pH Units","G"
"11368","FRK","pH",2021-04-29 09:45:00,8.43,"pH Units","G"
"11369","FRK","pH",2021-04-29 10:00:00,8.47,"pH Units","G"
"11370","FRK","pH",2021-04-29 10:15:00,8.51,"pH Units","G"
"11371","FRK","pH",2021-04-29 10:30:00,8.53,"pH Units","G"
"11372","FRK","pH",2021-04-29 10:45:00,8.53,"pH Units","G"
"11373","FRK","pH",2021-04-29 11:00:00,8.52,"pH Units","G"
"11374","FRK","pH",2021-04-29 11:15:00,8.46,"pH Units","G"
"11375","FRK","pH",2021-04-29 11:30:00,8.42,"pH Units","G"
"11376","FRK","pH",2021-04-29 11:45:00,8.43,"pH Units","G"
"11377","FRK","pH",2021-04-29 12:00:00,8.46,"pH Units","G"
"11378","FRK","pH",2021-04-29 12:15:00,8.48,"pH Units","G"
"11379","FRK","pH",2021-04-29 12:30:00,8.5,"pH Units","G"
"11380","FRK","pH",2021-04-29 12:45:00,8.49,"pH Units","G"
"11381","FRK","pH",2021-04-29 13:00:00,8.49,"pH Units","G"
"11382","FRK","pH",2021-04-29 13:15:00,8.48,"pH Units","G"
"11383","FRK","pH",2021-04-29 13:30:00,8.49,"pH Units","G"
"11384","FRK","pH",2021-04-29 13:45:00,8.49,"pH Units","G"
"11385","FRK","pH",2021-04-29 14:00:00,8.49,"pH Units","G"
"11386","FRK","pH",2021-04-29 14:15:00,8.49,"pH Units","G"
"11387","FRK","pH",2021-04-29 14:30:00,8.46,"pH Units","G"
"11388","FRK","pH",2021-04-29 14:45:00,8.51,"pH Units","G"
"11389","FRK","pH",2021-04-29 15:00:00,8.55,"pH Units","G"
"11390","FRK","pH",2021-04-29 15:15:00,8.65,"pH Units","G"
"11391","FRK","pH",2021-04-29 15:30:00,8.67,"pH Units","G"
"11392","FRK","pH",2021-04-29 15:45:00,8.71,"pH Units","G"
"11393","FRK","pH",2021-04-29 16:00:00,8.75,"pH Units","G"
"11394","FRK","pH",2021-04-29 16:15:00,8.76,"pH Units","G"
"11395","FRK","pH",2021-04-29 16:30:00,8.78,"pH Units","G"
"11396","FRK","pH",2021-04-29 16:45:00,8.77,"pH Units","G"
"11397","FRK","pH",2021-04-29 17:00:00,8.78,"pH Units","G"
"11398","FRK","pH",2021-04-29 17:15:00,8.77,"pH Units","G"
"11399","FRK","pH",2021-04-29 17:30:00,8.76,"pH Units","G"
"11400","FRK","pH",2021-04-29 17:45:00,8.73,"pH Units","G"
"11401","FRK","pH",2021-04-29 18:00:00,8.68,"pH Units","G"
"11402","FRK","pH",2021-04-29 18:15:00,8.64,"pH Units","G"
"11403","FRK","pH",2021-04-29 18:30:00,8.59,"pH Units","G"
"11404","FRK","pH",2021-04-29 18:45:00,8.49,"pH Units","G"
"11405","FRK","pH",2021-04-29 19:00:00,8.41,"pH Units","G"
"11406","FRK","pH",2021-04-29 19:15:00,8.38,"pH Units","G"
"11407","FRK","pH",2021-04-29 19:30:00,8.34,"pH Units","G"
"11408","FRK","pH",2021-04-29 19:45:00,8.32,"pH Units","G"
"11409","FRK","pH",2021-04-29 20:00:00,8.29,"pH Units","G"
"11410","FRK","pH",2021-04-29 20:15:00,8.27,"pH Units","G"
"11411","FRK","pH",2021-04-29 20:30:00,8.25,"pH Units","G"
"11412","FRK","pH",2021-04-29 20:45:00,8.28,"pH Units","G"
"11413","FRK","pH",2021-04-29 21:00:00,8.28,"pH Units","G"
"11414","FRK","pH",2021-04-29 21:15:00,8.36,"pH Units","G"
"11415","FRK","pH",2021-04-29 21:30:00,8.46,"pH Units","G"
"11416","FRK","pH",2021-04-29 21:45:00,8.51,"pH Units","G"
"11417","FRK","pH",2021-04-29 22:00:00,8.61,"pH Units","G"
"11418","FRK","pH",2021-04-29 22:15:00,8.66,"pH Units","G"
"11419","FRK","pH",2021-04-29 22:30:00,8.7,"pH Units","G"
"11420","FRK","pH",2021-04-29 22:45:00,8.74,"pH Units","G"
"11421","FRK","pH",2021-04-29 23:00:00,8.75,"pH Units","G"
