"","station","parameter","time","value","unit","qaqc_flag_id"
"27","FRK","WaterTemperature",2021-01-01 06:30:00,9.3,"°C","G"
"28","FRK","WaterTemperature",2021-01-01 06:45:00,9.28,"°C","G"
"29","FRK","WaterTemperature",2021-01-01 07:00:00,9.27,"°C","G"
"30","FRK","WaterTemperature",2021-01-01 07:15:00,9.26,"°C","G"
"31","FRK","WaterTemperature",2021-01-01 07:30:00,9.26,"°C","G"
"32","FRK","WaterTemperature",2021-01-01 07:45:00,9.27,"°C","G"
"33","FRK","WaterTemperature",2021-01-01 08:00:00,9.26,"°C","G"
"34","FRK","WaterTemperature",2021-01-01 08:15:00,9.24,"°C","G"
"35","FRK","WaterTemperature",2021-01-01 08:30:00,9.22,"°C","G"
"36","FRK","WaterTemperature",2021-01-01 08:45:00,9.22,"°C","G"
"37","FRK","WaterTemperature",2021-01-01 09:00:00,9.23,"°C","G"
"38","FRK","WaterTemperature",2021-01-01 09:15:00,9.23,"°C","G"
"39","FRK","WaterTemperature",2021-01-01 09:30:00,9.24,"°C","G"
"40","FRK","WaterTemperature",2021-01-01 09:45:00,9.25,"°C","G"
"41","FRK","WaterTemperature",2021-01-01 10:00:00,9.26,"°C","G"
"42","FRK","WaterTemperature",2021-01-01 10:15:00,9.27,"°C","G"
"43","FRK","WaterTemperature",2021-01-01 10:30:00,9.29,"°C","G"
"44","FRK","WaterTemperature",2021-01-01 10:45:00,9.31,"°C","G"
"45","FRK","WaterTemperature",2021-01-01 11:00:00,9.32,"°C","G"
"46","FRK","WaterTemperature",2021-01-01 11:15:00,9.32,"°C","G"
"47","FRK","WaterTemperature",2021-01-01 11:30:00,9.33,"°C","G"
"48","FRK","WaterTemperature",2021-01-01 11:45:00,9.34,"°C","G"
"49","FRK","WaterTemperature",2021-01-01 12:00:00,9.35,"°C","G"
"50","FRK","WaterTemperature",2021-01-01 12:15:00,9.37,"°C","G"
"51","FRK","WaterTemperature",2021-01-01 12:30:00,9.38,"°C","G"
"52","FRK","WaterTemperature",2021-01-01 12:45:00,9.4,"°C","G"
"53","FRK","WaterTemperature",2021-01-01 13:00:00,9.41,"°C","G"
"54","FRK","WaterTemperature",2021-01-01 13:15:00,9.42,"°C","G"
"55","FRK","WaterTemperature",2021-01-01 13:30:00,9.44,"°C","G"
"56","FRK","WaterTemperature",2021-01-01 13:45:00,9.46,"°C","G"
"57","FRK","WaterTemperature",2021-01-01 14:00:00,9.48,"°C","G"
"58","FRK","WaterTemperature",2021-01-01 14:15:00,9.5,"°C","G"
"59","FRK","WaterTemperature",2021-01-01 14:30:00,9.51,"°C","G"
"60","FRK","WaterTemperature",2021-01-01 14:45:00,9.52,"°C","G"
"61","FRK","WaterTemperature",2021-01-01 15:00:00,9.55,"°C","G"
"62","FRK","WaterTemperature",2021-01-01 15:15:00,9.58,"°C","G"
"63","FRK","WaterTemperature",2021-01-01 15:30:00,9.58,"°C","G"
"64","FRK","WaterTemperature",2021-01-01 15:45:00,9.6,"°C","G"
"65","FRK","WaterTemperature",2021-01-01 16:00:00,9.62,"°C","G"
"66","FRK","WaterTemperature",2021-01-01 16:15:00,9.65,"°C","G"
"67","FRK","WaterTemperature",2021-01-01 16:30:00,9.68,"°C","G"
"68","FRK","WaterTemperature",2021-01-01 16:45:00,9.69,"°C","G"
"69","FRK","WaterTemperature",2021-01-01 17:00:00,9.7,"°C","G"
"70","FRK","WaterTemperature",2021-01-01 17:15:00,9.7,"°C","G"
"71","FRK","WaterTemperature",2021-01-01 17:30:00,9.71,"°C","G"
"72","FRK","WaterTemperature",2021-01-01 17:45:00,9.7,"°C","G"
"73","FRK","WaterTemperature",2021-01-01 18:00:00,9.71,"°C","G"
"74","FRK","WaterTemperature",2021-01-01 18:15:00,9.66,"°C","G"
"75","FRK","WaterTemperature",2021-01-01 18:30:00,9.67,"°C","G"
"76","FRK","WaterTemperature",2021-01-01 18:45:00,9.65,"°C","G"
"77","FRK","WaterTemperature",2021-01-01 19:00:00,9.64,"°C","G"
"78","FRK","WaterTemperature",2021-01-01 19:15:00,9.6,"°C","G"
"79","FRK","WaterTemperature",2021-01-01 19:30:00,9.57,"°C","G"
"80","FRK","WaterTemperature",2021-01-01 19:45:00,9.53,"°C","G"
"81","FRK","WaterTemperature",2021-01-01 20:00:00,9.51,"°C","G"
"82","FRK","WaterTemperature",2021-01-01 20:15:00,9.49,"°C","G"
"83","FRK","WaterTemperature",2021-01-01 20:30:00,9.48,"°C","G"
"84","FRK","WaterTemperature",2021-01-01 20:45:00,9.49,"°C","G"
"85","FRK","WaterTemperature",2021-01-01 21:00:00,9.48,"°C","G"
"86","FRK","WaterTemperature",2021-01-01 21:15:00,9.48,"°C","G"
"87","FRK","WaterTemperature",2021-01-01 21:30:00,9.48,"°C","G"
"88","FRK","WaterTemperature",2021-01-01 21:45:00,9.47,"°C","G"
"89","FRK","WaterTemperature",2021-01-01 22:00:00,9.46,"°C","G"
"90","FRK","WaterTemperature",2021-01-01 22:15:00,9.46,"°C","G"
"91","FRK","WaterTemperature",2021-01-01 22:30:00,9.44,"°C","G"
"92","FRK","WaterTemperature",2021-01-01 22:45:00,9.44,"°C","G"
"93","FRK","WaterTemperature",2021-01-01 23:00:00,9.43,"°C","G"
"94","FRK","WaterTemperature",2021-01-01 23:15:00,9.43,"°C","G"
"95","FRK","WaterTemperature",2021-01-01 23:30:00,9.43,"°C","G"
"96","FRK","WaterTemperature",2021-01-01 23:45:00,9.42,"°C","G"
"97","FRK","WaterTemperature",2021-01-02 00:00:00,9.43,"°C","G"
"98","FRK","WaterTemperature",2021-01-02 00:15:00,9.42,"°C","G"
"99","FRK","WaterTemperature",2021-01-02 00:30:00,9.42,"°C","G"
"100","FRK","WaterTemperature",2021-01-02 00:45:00,9.41,"°C","G"
"101","FRK","WaterTemperature",2021-01-02 01:00:00,9.41,"°C","G"
"102","FRK","WaterTemperature",2021-01-02 01:15:00,9.39,"°C","G"
"103","FRK","WaterTemperature",2021-01-02 01:30:00,9.38,"°C","G"
"104","FRK","WaterTemperature",2021-01-02 01:45:00,9.36,"°C","G"
"105","FRK","WaterTemperature",2021-01-02 02:00:00,9.35,"°C","G"
"106","FRK","WaterTemperature",2021-01-02 02:15:00,9.34,"°C","G"
"107","FRK","WaterTemperature",2021-01-02 02:30:00,9.33,"°C","G"
"108","FRK","WaterTemperature",2021-01-02 02:45:00,9.33,"°C","G"
"109","FRK","WaterTemperature",2021-01-02 03:00:00,9.34,"°C","G"
"110","FRK","WaterTemperature",2021-01-02 03:15:00,9.34,"°C","G"
"111","FRK","WaterTemperature",2021-01-02 03:30:00,9.36,"°C","G"
"112","FRK","WaterTemperature",2021-01-02 03:45:00,9.37,"°C","G"
"113","FRK","WaterTemperature",2021-01-02 04:00:00,9.38,"°C","G"
"114","FRK","WaterTemperature",2021-01-02 04:15:00,9.38,"°C","G"
"115","FRK","WaterTemperature",2021-01-02 04:30:00,9.38,"°C","G"
"116","FRK","WaterTemperature",2021-01-02 04:45:00,9.37,"°C","G"
"117","FRK","WaterTemperature",2021-01-02 05:00:00,9.36,"°C","G"
"118","FRK","WaterTemperature",2021-01-02 05:15:00,9.36,"°C","G"
"119","FRK","WaterTemperature",2021-01-02 05:30:00,9.36,"°C","G"
"120","FRK","WaterTemperature",2021-01-02 05:45:00,9.36,"°C","G"
"121","FRK","WaterTemperature",2021-01-02 06:00:00,9.36,"°C","G"
"122","FRK","WaterTemperature",2021-01-02 06:15:00,9.36,"°C","G"
"123","FRK","WaterTemperature",2021-01-02 06:30:00,9.36,"°C","G"
"124","FRK","WaterTemperature",2021-01-02 06:45:00,9.36,"°C","G"
"125","FRK","WaterTemperature",2021-01-02 07:00:00,9.36,"°C","G"
"126","FRK","WaterTemperature",2021-01-02 07:15:00,9.37,"°C","G"
"127","FRK","WaterTemperature",2021-01-02 07:30:00,9.37,"°C","G"
"128","FRK","WaterTemperature",2021-01-02 07:45:00,9.38,"°C","G"
"129","FRK","WaterTemperature",2021-01-02 08:00:00,9.38,"°C","G"
"130","FRK","WaterTemperature",2021-01-02 08:15:00,9.38,"°C","G"
"131","FRK","WaterTemperature",2021-01-02 08:30:00,9.38,"°C","G"
"132","FRK","WaterTemperature",2021-01-02 08:45:00,9.38,"°C","G"
"133","FRK","WaterTemperature",2021-01-02 09:00:00,9.39,"°C","G"
"134","FRK","WaterTemperature",2021-01-02 09:15:00,9.38,"°C","G"
"135","FRK","WaterTemperature",2021-01-02 09:30:00,9.38,"°C","G"
"136","FRK","WaterTemperature",2021-01-02 09:45:00,9.38,"°C","G"
"137","FRK","WaterTemperature",2021-01-02 10:00:00,9.38,"°C","G"
"138","FRK","WaterTemperature",2021-01-02 10:15:00,9.39,"°C","G"
"139","FRK","WaterTemperature",2021-01-02 10:30:00,9.39,"°C","G"
"140","FRK","WaterTemperature",2021-01-02 10:45:00,9.4,"°C","G"
"141","FRK","WaterTemperature",2021-01-02 11:00:00,9.41,"°C","G"
"142","FRK","WaterTemperature",2021-01-02 11:15:00,9.42,"°C","G"
"143","FRK","WaterTemperature",2021-01-02 11:30:00,9.43,"°C","G"
"144","FRK","WaterTemperature",2021-01-02 11:45:00,9.44,"°C","G"
"145","FRK","WaterTemperature",2021-01-02 12:00:00,9.45,"°C","G"
"146","FRK","WaterTemperature",2021-01-02 12:15:00,9.46,"°C","G"
"147","FRK","WaterTemperature",2021-01-02 12:30:00,9.48,"°C","G"
"148","FRK","WaterTemperature",2021-01-02 12:45:00,9.5,"°C","G"
"149","FRK","WaterTemperature",2021-01-02 13:00:00,9.52,"°C","G"
"150","FRK","WaterTemperature",2021-01-02 13:15:00,9.53,"°C","G"
"151","FRK","WaterTemperature",2021-01-02 13:30:00,9.56,"°C","G"
"152","FRK","WaterTemperature",2021-01-02 13:45:00,9.57,"°C","G"
"153","FRK","WaterTemperature",2021-01-02 14:00:00,9.57,"°C","G"
"154","FRK","WaterTemperature",2021-01-02 14:15:00,9.59,"°C","G"
"155","FRK","WaterTemperature",2021-01-02 14:30:00,9.6,"°C","G"
"156","FRK","WaterTemperature",2021-01-02 14:45:00,9.62,"°C","G"
"157","FRK","WaterTemperature",2021-01-02 15:00:00,9.63,"°C","G"
"158","FRK","WaterTemperature",2021-01-02 15:15:00,9.63,"°C","G"
"159","FRK","WaterTemperature",2021-01-02 15:30:00,9.64,"°C","G"
"160","FRK","WaterTemperature",2021-01-02 15:45:00,9.66,"°C","G"
"161","FRK","WaterTemperature",2021-01-02 16:00:00,9.67,"°C","G"
"162","FRK","WaterTemperature",2021-01-02 16:15:00,9.68,"°C","G"
"163","FRK","WaterTemperature",2021-01-02 16:30:00,9.69,"°C","G"
"164","FRK","WaterTemperature",2021-01-02 16:45:00,9.7,"°C","G"
"165","FRK","WaterTemperature",2021-01-02 17:00:00,9.71,"°C","G"
"166","FRK","WaterTemperature",2021-01-02 17:15:00,9.72,"°C","G"
"167","FRK","WaterTemperature",2021-01-02 17:30:00,9.72,"°C","G"
"168","FRK","WaterTemperature",2021-01-02 17:45:00,9.73,"°C","G"
"169","FRK","WaterTemperature",2021-01-02 18:00:00,9.73,"°C","G"
"170","FRK","WaterTemperature",2021-01-02 18:15:00,9.74,"°C","G"
"171","FRK","WaterTemperature",2021-01-02 18:30:00,9.74,"°C","G"
"172","FRK","WaterTemperature",2021-01-02 18:45:00,9.74,"°C","G"
"173","FRK","WaterTemperature",2021-01-02 19:00:00,9.73,"°C","G"
"174","FRK","WaterTemperature",2021-01-02 19:15:00,9.71,"°C","G"
"175","FRK","WaterTemperature",2021-01-02 19:30:00,9.7,"°C","G"
"176","FRK","WaterTemperature",2021-01-02 19:45:00,9.69,"°C","G"
"177","FRK","WaterTemperature",2021-01-02 20:00:00,9.68,"°C","G"
"178","FRK","WaterTemperature",2021-01-02 20:15:00,9.66,"°C","G"
"179","FRK","WaterTemperature",2021-01-02 20:30:00,9.64,"°C","G"
"180","FRK","WaterTemperature",2021-01-02 20:45:00,9.63,"°C","G"
"181","FRK","WaterTemperature",2021-01-02 21:00:00,9.62,"°C","G"
"182","FRK","WaterTemperature",2021-01-02 21:15:00,9.62,"°C","G"
"183","FRK","WaterTemperature",2021-01-02 21:30:00,9.62,"°C","G"
"184","FRK","WaterTemperature",2021-01-02 21:45:00,9.62,"°C","G"
"185","FRK","WaterTemperature",2021-01-02 22:00:00,9.61,"°C","G"
"186","FRK","WaterTemperature",2021-01-02 22:15:00,9.61,"°C","G"
"187","FRK","WaterTemperature",2021-01-02 22:30:00,9.61,"°C","G"
"188","FRK","WaterTemperature",2021-01-02 22:45:00,9.61,"°C","G"
"189","FRK","WaterTemperature",2021-01-02 23:00:00,9.6,"°C","G"
"190","FRK","WaterTemperature",2021-01-02 23:15:00,9.6,"°C","G"
"191","FRK","WaterTemperature",2021-01-02 23:30:00,9.6,"°C","G"
"192","FRK","WaterTemperature",2021-01-02 23:45:00,9.6,"°C","G"
"193","FRK","WaterTemperature",2021-01-03 00:00:00,9.59,"°C","G"
"194","FRK","WaterTemperature",2021-01-03 00:15:00,9.59,"°C","G"
"195","FRK","WaterTemperature",2021-01-03 00:30:00,9.58,"°C","G"
"196","FRK","WaterTemperature",2021-01-03 00:45:00,9.58,"°C","G"
"197","FRK","WaterTemperature",2021-01-03 01:00:00,9.57,"°C","G"
"198","FRK","WaterTemperature",2021-01-03 01:15:00,9.57,"°C","G"
"199","FRK","WaterTemperature",2021-01-03 01:30:00,9.57,"°C","G"
"200","FRK","WaterTemperature",2021-01-03 01:45:00,9.56,"°C","G"
"201","FRK","WaterTemperature",2021-01-03 02:00:00,9.55,"°C","G"
"202","FRK","WaterTemperature",2021-01-03 02:15:00,9.54,"°C","G"
"203","FRK","WaterTemperature",2021-01-03 02:30:00,9.52,"°C","G"
"204","FRK","WaterTemperature",2021-01-03 02:45:00,9.51,"°C","G"
"205","FRK","WaterTemperature",2021-01-03 03:00:00,9.5,"°C","G"
"206","FRK","WaterTemperature",2021-01-03 03:15:00,9.49,"°C","G"
"207","FRK","WaterTemperature",2021-01-03 03:30:00,9.5,"°C","G"
"208","FRK","WaterTemperature",2021-01-03 03:45:00,9.5,"°C","G"
"209","FRK","WaterTemperature",2021-01-03 04:00:00,9.51,"°C","G"
"210","FRK","WaterTemperature",2021-01-03 04:15:00,9.52,"°C","G"
"211","FRK","WaterTemperature",2021-01-03 04:30:00,9.52,"°C","G"
"212","FRK","WaterTemperature",2021-01-03 04:45:00,9.52,"°C","G"
"213","FRK","WaterTemperature",2021-01-03 05:00:00,9.52,"°C","G"
"214","FRK","WaterTemperature",2021-01-03 05:15:00,9.51,"°C","G"
"215","FRK","WaterTemperature",2021-01-03 05:30:00,9.5,"°C","G"
"216","FRK","WaterTemperature",2021-01-03 05:45:00,9.49,"°C","G"
"217","FRK","WaterTemperature",2021-01-03 06:00:00,9.49,"°C","G"
"218","FRK","WaterTemperature",2021-01-03 06:15:00,9.48,"°C","G"
"219","FRK","WaterTemperature",2021-01-03 06:30:00,9.49,"°C","G"
"220","FRK","WaterTemperature",2021-01-03 06:45:00,9.49,"°C","G"
"221","FRK","WaterTemperature",2021-01-03 07:00:00,9.49,"°C","G"
"222","FRK","WaterTemperature",2021-01-03 07:15:00,9.49,"°C","G"
"223","FRK","WaterTemperature",2021-01-03 07:30:00,9.5,"°C","G"
"224","FRK","WaterTemperature",2021-01-03 07:45:00,9.5,"°C","G"
"225","FRK","WaterTemperature",2021-01-03 08:00:00,9.5,"°C","G"
"226","FRK","WaterTemperature",2021-01-03 08:15:00,9.5,"°C","G"
"227","FRK","WaterTemperature",2021-01-03 08:30:00,9.51,"°C","G"
"228","FRK","WaterTemperature",2021-01-03 08:45:00,9.53,"°C","G"
"229","FRK","WaterTemperature",2021-01-03 09:00:00,9.54,"°C","G"
"230","FRK","WaterTemperature",2021-01-03 09:15:00,9.55,"°C","G"
"231","FRK","WaterTemperature",2021-01-03 09:30:00,9.55,"°C","G"
"232","FRK","WaterTemperature",2021-01-03 09:45:00,9.56,"°C","G"
"233","FRK","WaterTemperature",2021-01-03 10:00:00,9.59,"°C","G"
"234","FRK","WaterTemperature",2021-01-03 10:15:00,9.55,"°C","G"
"235","FRK","WaterTemperature",2021-01-03 10:30:00,9.53,"°C","G"
"236","FRK","WaterTemperature",2021-01-03 10:45:00,9.53,"°C","G"
"237","FRK","WaterTemperature",2021-01-03 11:00:00,9.55,"°C","G"
"238","FRK","WaterTemperature",2021-01-03 11:15:00,9.59,"°C","G"
"239","FRK","WaterTemperature",2021-01-03 11:30:00,9.6,"°C","G"
"240","FRK","WaterTemperature",2021-01-03 11:45:00,9.61,"°C","G"
"241","FRK","WaterTemperature",2021-01-03 12:00:00,9.64,"°C","G"
"242","FRK","WaterTemperature",2021-01-03 12:15:00,9.66,"°C","G"
"243","FRK","WaterTemperature",2021-01-03 12:30:00,9.68,"°C","G"
"244","FRK","WaterTemperature",2021-01-03 12:45:00,9.69,"°C","G"
"245","FRK","WaterTemperature",2021-01-03 13:00:00,9.7,"°C","G"
"246","FRK","WaterTemperature",2021-01-03 13:15:00,9.76,"°C","G"
"247","FRK","WaterTemperature",2021-01-03 13:30:00,9.76,"°C","G"
"248","FRK","WaterTemperature",2021-01-03 13:45:00,9.78,"°C","G"
"249","FRK","WaterTemperature",2021-01-03 14:00:00,9.78,"°C","G"
"250","FRK","WaterTemperature",2021-01-03 14:15:00,9.8,"°C","G"
"251","FRK","WaterTemperature",2021-01-03 14:30:00,9.8,"°C","G"
"252","FRK","WaterTemperature",2021-01-03 14:45:00,9.81,"°C","G"
"253","FRK","WaterTemperature",2021-01-03 15:00:00,9.81,"°C","G"
"254","FRK","WaterTemperature",2021-01-03 15:15:00,9.84,"°C","G"
"255","FRK","WaterTemperature",2021-01-03 15:30:00,9.86,"°C","G"
"256","FRK","WaterTemperature",2021-01-03 15:45:00,9.85,"°C","G"
"257","FRK","WaterTemperature",2021-01-03 16:00:00,9.87,"°C","G"
"258","FRK","WaterTemperature",2021-01-03 16:15:00,9.89,"°C","G"
"259","FRK","WaterTemperature",2021-01-03 16:30:00,9.9,"°C","G"
"260","FRK","WaterTemperature",2021-01-03 16:45:00,9.92,"°C","G"
"261","FRK","WaterTemperature",2021-01-03 17:00:00,9.92,"°C","G"
"262","FRK","WaterTemperature",2021-01-03 17:15:00,9.91,"°C","G"
"263","FRK","WaterTemperature",2021-01-03 17:30:00,9.91,"°C","G"
"264","FRK","WaterTemperature",2021-01-03 17:45:00,9.92,"°C","G"
"265","FRK","WaterTemperature",2021-01-03 18:00:00,9.92,"°C","G"
"266","FRK","WaterTemperature",2021-01-03 18:15:00,9.92,"°C","G"
"267","FRK","WaterTemperature",2021-01-03 18:30:00,9.92,"°C","G"
"268","FRK","WaterTemperature",2021-01-03 18:45:00,9.92,"°C","G"
"269","FRK","WaterTemperature",2021-01-03 19:00:00,9.92,"°C","G"
"270","FRK","WaterTemperature",2021-01-03 19:15:00,9.92,"°C","G"
"271","FRK","WaterTemperature",2021-01-03 19:30:00,9.92,"°C","G"
"272","FRK","WaterTemperature",2021-01-03 19:45:00,9.92,"°C","G"
"273","FRK","WaterTemperature",2021-01-03 20:00:00,9.91,"°C","G"
"274","FRK","WaterTemperature",2021-01-03 20:15:00,9.91,"°C","G"
"275","FRK","WaterTemperature",2021-01-03 20:30:00,9.88,"°C","G"
"276","FRK","WaterTemperature",2021-01-03 20:45:00,9.86,"°C","G"
"277","FRK","WaterTemperature",2021-01-03 21:00:00,9.85,"°C","G"
"278","FRK","WaterTemperature",2021-01-03 21:15:00,9.84,"°C","G"
"279","FRK","WaterTemperature",2021-01-03 21:30:00,9.83,"°C","G"
"280","FRK","WaterTemperature",2021-01-03 21:45:00,9.82,"°C","G"
"281","FRK","WaterTemperature",2021-01-03 22:00:00,9.81,"°C","G"
"282","FRK","WaterTemperature",2021-01-03 22:15:00,9.81,"°C","G"
"283","FRK","WaterTemperature",2021-01-03 22:30:00,9.8,"°C","G"
"284","FRK","WaterTemperature",2021-01-03 22:45:00,9.79,"°C","G"
"285","FRK","WaterTemperature",2021-01-03 23:00:00,9.79,"°C","G"
"286","FRK","WaterTemperature",2021-01-03 23:15:00,9.79,"°C","G"
"287","FRK","WaterTemperature",2021-01-03 23:30:00,9.79,"°C","G"
"288","FRK","WaterTemperature",2021-01-03 23:45:00,9.78,"°C","G"
"289","FRK","WaterTemperature",2021-01-04 00:45:00,9.77,"°C","G"
"290","FRK","WaterTemperature",2021-01-04 00:00:00,9.78,"°C","G"
"291","FRK","WaterTemperature",2021-01-04 00:15:00,9.78,"°C","G"
"292","FRK","WaterTemperature",2021-01-04 00:30:00,9.78,"°C","G"
"293","FRK","WaterTemperature",2021-01-04 01:00:00,9.76,"°C","G"
"294","FRK","WaterTemperature",2021-01-04 01:15:00,9.73,"°C","G"
"295","FRK","WaterTemperature",2021-01-04 01:30:00,9.71,"°C","G"
"296","FRK","WaterTemperature",2021-01-04 01:45:00,9.71,"°C","G"
"297","FRK","WaterTemperature",2021-01-04 02:00:00,9.71,"°C","G"
"298","FRK","WaterTemperature",2021-01-04 02:15:00,9.72,"°C","G"
"299","FRK","WaterTemperature",2021-01-04 02:30:00,9.73,"°C","G"
"300","FRK","WaterTemperature",2021-01-04 02:45:00,9.73,"°C","G"
"301","FRK","WaterTemperature",2021-01-04 03:00:00,9.73,"°C","G"
"302","FRK","WaterTemperature",2021-01-04 03:15:00,9.72,"°C","G"
"303","FRK","WaterTemperature",2021-01-04 03:30:00,9.71,"°C","G"
"304","FRK","WaterTemperature",2021-01-04 03:45:00,9.71,"°C","G"
"305","FRK","WaterTemperature",2021-01-04 04:00:00,9.72,"°C","G"
"306","FRK","WaterTemperature",2021-01-04 04:15:00,9.72,"°C","G"
"307","FRK","WaterTemperature",2021-01-04 04:30:00,9.73,"°C","G"
"308","FRK","WaterTemperature",2021-01-04 04:45:00,9.72,"°C","G"
"309","FRK","WaterTemperature",2021-01-04 05:00:00,9.73,"°C","G"
"310","FRK","WaterTemperature",2021-01-04 05:15:00,9.73,"°C","G"
"311","FRK","WaterTemperature",2021-01-04 05:30:00,9.73,"°C","G"
"312","FRK","WaterTemperature",2021-01-04 05:45:00,9.73,"°C","G"
"313","FRK","WaterTemperature",2021-01-04 06:00:00,9.74,"°C","G"
"314","FRK","WaterTemperature",2021-01-04 06:15:00,9.74,"°C","G"
"315","FRK","WaterTemperature",2021-01-04 06:30:00,9.74,"°C","G"
"316","FRK","WaterTemperature",2021-01-04 06:45:00,9.74,"°C","G"
"317","FRK","WaterTemperature",2021-01-04 07:00:00,9.74,"°C","G"
"318","FRK","WaterTemperature",2021-01-04 07:15:00,9.75,"°C","G"
"319","FRK","WaterTemperature",2021-01-04 07:30:00,9.76,"°C","G"
"320","FRK","WaterTemperature",2021-01-04 07:45:00,9.76,"°C","G"
"321","FRK","WaterTemperature",2021-01-04 08:00:00,9.77,"°C","G"
"322","FRK","WaterTemperature",2021-01-04 08:15:00,9.78,"°C","G"
"323","FRK","WaterTemperature",2021-01-04 08:30:00,9.79,"°C","G"
"324","FRK","WaterTemperature",2021-01-04 08:45:00,9.79,"°C","G"
"325","FRK","WaterTemperature",2021-01-04 09:00:00,9.79,"°C","G"
"326","FRK","WaterTemperature",2021-01-04 09:15:00,9.79,"°C","G"
"327","FRK","WaterTemperature",2021-01-04 09:30:00,9.79,"°C","G"
"328","FRK","WaterTemperature",2021-01-04 09:45:00,9.79,"°C","G"
"329","FRK","WaterTemperature",2021-01-04 10:00:00,9.79,"°C","G"
"330","FRK","WaterTemperature",2021-01-04 10:15:00,9.8,"°C","G"
"331","FRK","WaterTemperature",2021-01-04 10:30:00,9.82,"°C","G"
"332","FRK","WaterTemperature",2021-01-04 10:45:00,9.83,"°C","G"
"333","FRK","WaterTemperature",2021-01-04 11:00:00,9.83,"°C","G"
"334","FRK","WaterTemperature",2021-01-04 11:15:00,9.84,"°C","G"
"335","FRK","WaterTemperature",2021-01-04 11:30:00,9.84,"°C","G"
"336","FRK","WaterTemperature",2021-01-04 11:45:00,9.83,"°C","G"
"337","FRK","WaterTemperature",2021-01-04 12:00:00,9.82,"°C","G"
"338","FRK","WaterTemperature",2021-01-04 12:15:00,9.82,"°C","G"
"339","FRK","WaterTemperature",2021-01-04 12:30:00,9.82,"°C","G"
"340","FRK","WaterTemperature",2021-01-04 12:45:00,9.84,"°C","G"
"341","FRK","WaterTemperature",2021-01-04 13:00:00,9.84,"°C","G"
"342","FRK","WaterTemperature",2021-01-04 13:15:00,9.85,"°C","G"
"343","FRK","WaterTemperature",2021-01-04 13:30:00,9.87,"°C","G"
"344","FRK","WaterTemperature",2021-01-04 13:45:00,9.88,"°C","G"
"345","FRK","WaterTemperature",2021-01-04 14:00:00,9.9,"°C","G"
"346","FRK","WaterTemperature",2021-01-04 14:15:00,9.9,"°C","G"
"347","FRK","WaterTemperature",2021-01-04 14:30:00,9.91,"°C","G"
"348","FRK","WaterTemperature",2021-01-04 14:45:00,9.93,"°C","G"
"349","FRK","WaterTemperature",2021-01-04 15:00:00,9.95,"°C","G"
"350","FRK","WaterTemperature",2021-01-04 15:15:00,9.97,"°C","G"
"351","FRK","WaterTemperature",2021-01-04 15:30:00,9.99,"°C","G"
"352","FRK","WaterTemperature",2021-01-04 15:45:00,10.01,"°C","G"
"353","FRK","WaterTemperature",2021-01-04 16:00:00,10.03,"°C","G"
"354","FRK","WaterTemperature",2021-01-04 16:15:00,10.06,"°C","G"
"355","FRK","WaterTemperature",2021-01-04 16:30:00,10.06,"°C","G"
"356","FRK","WaterTemperature",2021-01-04 16:45:00,10.05,"°C","G"
"357","FRK","WaterTemperature",2021-01-04 17:00:00,10.04,"°C","G"
